epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.15819208323955536,1.6175048351287842,0.16190476715564728,1.6142572164535522
1,0.1525423675775528,1.616227388381958,0.17142857611179352,1.6132606267929077
2,0.1563088446855545,1.6153167486190796,0.18095238506793976,1.6123062372207642
3,0.14689265191555023,1.614240050315857,0.190476194024086,1.6113910675048828
4,0.14689265191555023,1.6130688190460205,0.20000000298023224,1.6104968786239624
5,0.15065912902355194,1.6124303340911865,0.20952381193637848,1.6096376180648804
6,0.1563088446855545,1.6112233400344849,0.21904762089252472,1.6087995767593384
7,0.16195857524871826,1.610316276550293,0.22857142984867096,1.6079840660095215
8,0.16384181380271912,1.6097177267074585,0.2380952388048172,1.6071865558624268
9,0.1600753366947174,1.608454704284668,0.22857142984867096,1.6064090728759766
10,0.1600753366947174,1.6073410511016846,0.22857142984867096,1.605652093887329
11,0.16760829091072083,1.6065195798873901,0.24761904776096344,1.604909896850586
12,0.19209039211273193,1.6062135696411133,0.2666666805744171,1.604178547859192
13,0.19962334632873535,1.6049622297286987,0.2571428716182709,1.6034579277038574
14,0.20903955399990082,1.6045771837234497,0.27619048953056335,1.6027498245239258
15,0.2052730768918991,1.6037572622299194,0.29523810744285583,1.6020513772964478
16,0.2504708170890808,1.6030634641647339,0.32380953431129456,1.6013514995574951
17,0.2542372941970825,1.6017651557922363,0.32380953431129456,1.600658893585205
18,0.2504708170890808,1.6019402742385864,0.32380953431129456,1.5999776124954224
19,0.2674199640750885,1.6007100343704224,0.32380953431129456,1.5993053913116455
20,0.27306967973709106,1.5997363328933716,0.3142857253551483,1.5986393690109253
21,0.2674199640750885,1.5993300676345825,0.3142857253551483,1.5979779958724976
22,0.28248587250709534,1.5987313985824585,0.3047619163990021,1.597314715385437
23,0.28625234961509705,1.5978538990020752,0.32380953431129456,1.5966442823410034
24,0.29001882672309875,1.5970522165298462,0.32380953431129456,1.595969319343567
25,0.29001882672309875,1.5962893962860107,0.32380953431129456,1.5952883958816528
26,0.2956685423851013,1.5957565307617188,0.3333333432674408,1.5945978164672852
27,0.299435019493103,1.5950549840927124,0.3333333432674408,1.5938944816589355
28,0.2956685423851013,1.5940794944763184,0.3333333432674408,1.5931779146194458
29,0.2919020652770996,1.5935754776000977,0.3333333432674408,1.5924522876739502
30,0.29001882672309875,1.5931084156036377,0.3333333432674408,1.5917186737060547
31,0.3013182580471039,1.5919729471206665,0.3333333432674408,1.5909721851348877
32,0.30696797370910645,1.5913041830062866,0.3333333432674408,1.5902105569839478
33,0.3088512122631073,1.5904000997543335,0.3333333432674408,1.589431643486023
34,0.31450092792510986,1.5896875858306885,0.34285715222358704,1.588635802268982
35,0.3088512122631073,1.5890544652938843,0.3333333432674408,1.587824821472168
36,0.3201506733894348,1.5883982181549072,0.3333333432674408,1.586998462677002
37,0.31826743483543396,1.5872136354446411,0.34285715222358704,1.5861601829528809
38,0.32203391194343567,1.586052656173706,0.34285715222358704,1.5853015184402466
39,0.31073445081710815,1.5860211849212646,0.34285715222358704,1.5844221115112305
40,0.3163841664791107,1.5850414037704468,0.3523809611797333,1.5835174322128296
41,0.3201506733894348,1.583757996559143,0.3523809611797333,1.582585334777832
42,0.3239171504974365,1.5827772617340088,0.3619047701358795,1.5816266536712646
43,0.3258003890514374,1.581544041633606,0.3619047701358795,1.5806381702423096
44,0.3163841664791107,1.5810315608978271,0.3619047701358795,1.579618215560913
45,0.3258003890514374,1.5802998542785645,0.3619047701358795,1.57857346534729
46,0.3258003890514374,1.5793784856796265,0.37142857909202576,1.5774942636489868
47,0.32203391194343567,1.5780880451202393,0.37142857909202576,1.5763720273971558
48,0.3333333432674408,1.576389193534851,0.37142857909202576,1.5752073526382446
49,0.33521658182144165,1.5755232572555542,0.3619047701358795,1.5739976167678833
50,0.3333333432674408,1.574381947517395,0.3619047701358795,1.5727391242980957
51,0.33521658182144165,1.5732969045639038,0.3619047701358795,1.5714364051818848
52,0.33898305892944336,1.5712482929229736,0.3619047701358795,1.5700725317001343
53,0.33898305892944336,1.5707671642303467,0.3619047701358795,1.5686497688293457
54,0.3465160131454468,1.5689562559127808,0.3619047701358795,1.567146897315979
55,0.34839925169944763,1.5673757791519165,0.3619047701358795,1.5655597448349
56,0.3446327745914459,1.5665671825408936,0.3619047701358795,1.5638952255249023
