epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.17649748921394348,1.6108728647232056,0.19817768037319183,1.6101499795913696
1,0.19021490216255188,1.6101295948028564,0.2209567129611969,1.6093189716339111
2,0.2151348888874054,1.6092185974121094,0.24715262651443481,1.6085113286972046
3,0.23731137812137604,1.608429193496704,0.2665148079395294,1.6077301502227783
4,0.26131686568260193,1.6076269149780273,0.2892938554286957,1.606967568397522
5,0.27937814593315125,1.6068540811538696,0.2961275577545166,1.606209397315979
6,0.29629629850387573,1.6060923337936401,0.30182233452796936,1.6054469347000122
7,0.3120713233947754,1.605250358581543,0.31207290291786194,1.6046836376190186
8,0.32487425208091736,1.6044842004776,0.3132118582725525,1.60392427444458
9,0.3299039900302887,1.6037284135818481,0.3200455605983734,1.603169560432434
10,0.33173295855522156,1.602946162223816,0.32460135221481323,1.6024080514907837
11,0.3367626965045929,1.6022309064865112,0.3325740396976471,1.6016418933868408
12,0.3468221426010132,1.601426124572754,0.339407742023468,1.600864291191101
13,0.3502514958381653,1.6006149053573608,0.3451025187969208,1.6000714302062988
14,0.35276633501052856,1.5998848676681519,0.3439635634422302,1.5992608070373535
15,0.35916781425476074,1.5990617275238037,0.3473803997039795,1.5984281301498413
16,0.3616826832294464,1.5983390808105469,0.3519362211227417,1.5975712537765503
17,0.3685413897037506,1.597464680671692,0.3644647002220154,1.5966912508010864
18,0.37288522720336914,1.59664785861969,0.37699317932128906,1.5957814455032349
19,0.3813443183898926,1.5956419706344604,0.37243735790252686,1.5948375463485718
20,0.38683128356933594,1.59469735622406,0.38382688164711,1.5938571691513062
21,0.39117512106895447,1.5937495231628418,0.3906605839729309,1.5928361415863037
22,0.3914037346839905,1.5926145315170288,0.3952164053916931,1.5917762517929077
23,0.3994055688381195,1.5917134284973145,0.4077448844909668,1.5906766653060913
24,0.403292179107666,1.5905630588531494,0.4145785868167877,1.5895302295684814
25,0.4060356616973877,1.5895568132400513,0.4191344082355499,1.5883251428604126
26,0.40786466002464294,1.5883251428604126,0.4179954528808594,1.587056279182434
27,0.4124371409416199,1.5871851444244385,0.4168564975261688,1.5857216119766235
28,0.4103795289993286,1.5856045484542847,0.4202733337879181,1.584311842918396
29,0.416323721408844,1.5842607021331787,0.4225512444972992,1.582821249961853
30,0.4126657545566559,1.582667350769043,0.42141228914260864,1.5812408924102783
31,0.4156378507614136,1.5811889171600342,0.42369019985198975,1.5795600414276123
32,0.4195244610309601,1.5797454118728638,0.42824602127075195,1.5777719020843506
33,0.4192958474159241,1.577719807624817,0.43052393198013306,1.575859785079956
34,0.4208962023258209,1.5756089687347412,0.4271070659160614,1.5738074779510498
35,0.4224965572357178,1.57392156124115,0.4248291552066803,1.5716056823730469
36,0.4231824278831482,1.571708083152771,0.4293849766254425,1.569236397743225
37,0.4238682985305786,1.5694464445114136,0.4328018128871918,1.5666828155517578
38,0.42912665009498596,1.5668824911117554,0.4362186789512634,1.563920021057129
39,0.42272520065307617,1.5643357038497925,0.43849658966064453,1.5609261989593506
40,0.4190672039985657,1.561265230178833,0.43849658966064453,1.557677149772644
41,0.4202103316783905,1.5576363801956177,0.4316628575325012,1.5541319847106934
42,0.4174668490886688,1.5540155172348022,0.4316628575325012,1.5502489805221558
43,0.42112481594085693,1.5504308938980103,0.4328018128871918,1.5459805727005005
44,0.40855053067207336,1.5464670658111572,0.4316628575325012,1.5412909984588623
45,0.4135802388191223,1.5415430068969727,0.43052393198013306,1.5361409187316895
46,0.4096936583518982,1.536425232887268,0.4350797235965729,1.5306463241577148
47,0.41106539964675903,1.5317434072494507,0.44760820269584656,1.5260260105133057
48,0.4071787893772125,1.5257154703140259,0.45330294966697693,1.5254318714141846
49,0.4192958474159241,1.521952748298645,0.46697038412094116,1.5186289548873901
50,0.42844077944755554,1.5186662673950195,0.4658314287662506,1.5104312896728516
51,0.43598535656929016,1.5107921361923218,0.490888386964798,1.5043177604675293
52,0.4647919535636902,1.5071614980697632,0.49430525302886963,1.498820424079895
53,0.4686785638332367,1.5012502670288086,0.4931662976741791,1.4931238889694214
54,0.4716506600379944,1.4940180778503418,0.49886104464530945,1.4857732057571411
55,0.4759945273399353,1.4896416664123535,0.49430525302886963,1.4773057699203491
56,0.4650205671787262,1.4862475395202637,0.48633256554603577,1.470105528831482
57,0.46639230847358704,1.4722340106964111,0.4658314287662506,1.4610058069229126
58,0.4519890248775482,1.4682509899139404,0.4635535180568695,1.449599266052246
